2096.3,1174.9,0.81395
2108.4,1182,0.63461
2096.8,1186.5,0.13948
2108.4,1182,0.81605
2096.3,1174.9,0.65176
2184.7,1214.4,0.98087
2108.4,1182,0.74053
2156.9,1224.2,0.92794
2153,1225,0.92745
2096.3,1174.5,0.12406
2096.8,1181.4,0.66872
2108.4,1182,0.89396
2108.4,1182,0.65226
1609.9,1069,0.8205
1610.9,1068.5,0.75623
2097.3,1183.5,0.69603
2096.9,1180,0.13969
2095.8,1167.9,0.09706
2096,1168,0.079444
2108.4,1182,0.83339
2102.9,1181.7,0.61991
2096.3,1174.5,0.12865
2096.3,1178.9,0.87884
2156.9,1224.2,0.72429
2096.5,1179,0.6176
2120.1,1194.3,0.99306
2108.4,1182,0.77147
2103.5,1188.8,0.60669
2108.4,1182,0.88411
2108.4,1182,0.94388
2102.9,1182.4,0.82608
2108.4,1182,0.72282
2098.9,1188.8,0.11098
2103.5,1188.8,0.61227
2100.1,1188.4,0.60808
2096.3,1178.9,0.9413
2096.3,1178.9,0.94038
2116.2,1181.8,0.8244
2108.4,1182,0.65558
2099.2,1188.7,0.60626
2097.7,1191.8,0.13596
2096.2,1179.1,0.9475
2108.4,1182,0.78669
2099.2,1188.7,0.96874
2108.4,1182,0.94932
2102.9,1181.7,0.6177
2099.2,1188.7,0.97517
2108.4,1182,0.88677
2099.1,1188.7,0.59801
2099.2,1188.7,0.59484
2108.4,1182,0.69382
2106.8,1188.8,0.68713
2102.9,1181.7,0.011771
2108.4,1182,0.97413
2099.9,1178.8,0.82277
2108.4,1182,0.64286
2102.9,1181.7,0.59972
2102.9,1181.7,0.97809
2108.4,1182,0.95127
2103.5,1188.8,0.60455
2096.3,1175.8,0.9769
2102.9,1181.7,0.6076
2103.5,1188.8,0.6275
2097.7,1191.8,0.055405
2120.1,1194.3,0.89196
2146.2,1216,0.78079
2096.2,1176.3,0.81492
2116.2,1182,0.56156
2116.2,1181.9,0.56122
2097.3,1183.5,0.96209
2108.4,1182,0.95222
2096.3,1174.9,0.82914
2108.4,1182,0.75488
2102.9,1181.7,0.63169
2102.9,1181.7,0.96139
2102.8,1182.3,0.82477
2102.9,1181.7,0.95406
2099.2,1188.7,0.63919
2097.7,1191.8,0.14983
2097.3,1183.5,0.9835
2109.8,1181.9,0.8275
2108.4,1182,0.72597
2099.1,1188.7,0.61196
2099.2,1188.7,0.61154
2097.7,1191.8,0.04875
2103.8,1189.2,0.81012
2106.1,1189.4,0.71466
2097.1,1184.5,0.6884
2097.7,1191.8,0.075266
1854.4,1072.3,0.81388
1736.7,1052.3,0.74081
1737.6,1052.1,0.7273
1737.9,1051.7,0.71524
2097.3,1177.3,0.10157
2097,1181.4,0.080463
2099.1,1188.7,0.9245
2099.2,1188.7,0.92431
2108.4,1182,0.90325
2099.1,1188.7,0.61821
2099.2,1188.7,0.61774
2097.7,1191.8,0.19001
2097.7,1191.8,0.012998
2097.7,1191.8,0.048981
2096.8,1186.5,0.14608
2110.6,1179,0.96994
2110.6,1179.1,0.56444
2110.6,1179,0.55852
2108.4,1182,0.65807
2035.5,1213.3,0.80834
2035.2,1213.7,0.80582
2012.5,1190.8,0.77852
1999.2,1133.2,0.75247
2096.1,1175.7,0.72986
2096.3,1175.8,0.71189
2096.1,1175.7,0.71111
2097.5,1191.9,0.62789
2097.7,1191.8,0.10992
2098.8,1179.2,0.91549
2102.9,1181.7,0.89497
2149.6,1255.5,0.86687
2045.3,1246.3,0.84323
2035.2,1213.7,0.78486
2035.9,1213.2,0.77767
2035.5,1213.6,0.76932
2012.5,1190.8,0.75396
2010.9,1187.2,0.74784
1979.2,1134.2,0.72889
2108.4,1182,0.82299
2102.9,1181.7,0.96159
2103,1181.5,0.81515
2097.7,1191.8,0.01706
2102.9,1181.7,0.94184
2102.9,1181.7,0.97515
2098.8,1179.2,0.8938
2093.9,1180.8,0.73801
2105.4,1188.9,0.92285
2100.1,1188.4,0.66068
2097.7,1191.8,0.097812
2097.3,1183.5,0.96545
2108.4,1182,0.94104
2105.5,1188.8,0.80384
2096.3,1174.5,0.11969
2097.7,1191.8,0.076447
2097.3,1183.5,0.94954
2117,1181,0.62589
2103.5,1188.8,0.61483
2097.3,1183.5,0.95411
2108.4,1182,0.93086
2102.8,1182.3,0.83169
2097.5,1191.9,0.59925
2096.5,1179,0.69737
2151.3,1222.9,0.81617
2151.5,1222.8,0.81594
2097.7,1191.8,0.030637
2096.9,1188,0.1489
2153.5,1187.7,0.7397
2096.3,1174.9,0.68581
2105.4,1188.9,0.88644
2120.1,1194.3,0.96167
2099.2,1188.7,0.93781
2150.2,1221.8,0.75094
2148.8,1221.8,0.68902
2103.5,1188.8,0.70797
2097.1,1184.5,0.67825
2097.5,1191.9,0.96495
2097.3,1183.5,0.95807
2108.4,1182,0.97778
2098.8,1179.2,0.9215
2096.3,1178.9,0.84602
2095.8,1194.2,0.64167
2102.9,1181.7,0.64087
2097.5,1191.9,0.61341
2097.3,1183.5,0.98234
2097.5,1191.9,0.593
2099.2,1188.7,0.97123
2099.1,1188.7,0.97027
2096.8,1181.4,0.64185
2154.7,1189.2,0.88848
2105.7,1189.4,0.83948
2097.3,1183.5,0.94096
