1615.2,1139.6,0.81025
1609.2,1189.5,0.76819
1609.5,1189.2,0.76791
1675,1268.5,0.74044
1674.8,1268.6,0.73959
1677.2,1267.3,0.73914
1675.4,1269.1,0.73895
1675.6,1269.2,0.73884
1675,1269.1,0.73876
1674.9,1268.7,0.73865
1675,1268.7,0.73841
1675.3,1266.5,0.73821
1675.9,1268.1,0.73762
1675.9,1268.1,0.73752
1675.3,1267.7,0.73723
1675.5,1267.9,0.73714
1676,1267.9,0.73701
1675.7,1267.8,0.73689
1675.8,1267.8,0.73674
1675.6,1267.4,0.73666
1675.6,1267.4,0.73657
1675.7,1267.5,0.73646
1852.6,1296.9,0.79684
1891.1,1279.8,0.092685
1877.2,1324.2,0.79581
1849.6,1262.1,0.010231
1849.2,1262.2,0.0096065
1829.7,1266.5,0.0077199
1830.7,1265.3,0.0075
1669.1,1264.4,0.84763
1669.2,1264,0.84743
1663.4,1260.3,0.84704
1662.8,1263.1,0.84691
1665.7,1265.6,0.84666
1665.9,1265.3,0.84645
1665.7,1264.6,0.84458
1665.7,1264.6,0.84441
1665.2,1263.5,0.84414
1666.2,1264.9,0.84391
1668.1,1262.6,0.84363
1667.5,1262.1,0.84348
1665.7,1264.4,0.84337
1666.8,1264.9,0.84324
1667,1264.8,0.84311
1667.1,1264.8,0.843
1666.5,1264.7,0.84287
1665.8,1264.1,0.8425
1668,1263.1,0.84235
1665.8,1264.1,0.8422
1666.9,1264.3,0.84203
1667.1,1264.4,0.84188
1665.9,1263.8,0.84167
1666.5,1264.3,0.84148
1666.8,1264.3,0.84137
1667.1,1264.1,0.84123
1667.2,1262.9,0.84104
1667.1,1264,0.84083
1667.1,1263.9,0.84066
1666.8,1263.9,0.84049
1666.5,1263.2,0.84017
1667,1263.5,0.83976
1849.6,1262.1,0.015394
1902.8,1310,0.090845
1675.7,1267.5,0.91399
1675.6,1267.4,0.91262
1849.6,1262.1,0.12303
1765.5,1040.3,0.72383
1758.9,1034.8,0.71999
1761.4,1035.7,0.71934
1769,1041.8,0.71878
1766.4,1040.4,0.71823
1854.7,1296.8,0.096991
1849.6,1262.1,0.15207
1858.7,1295.9,0.0061574
1857.7,1296.1,0.0056366
1856.6,1290.7,0.73781
1856.7,1290.6,0.73765
1857.2,1289.8,0.73728
1856.8,1289.2,0.7372
1857,1289.2,0.73711
1857.8,1287.8,0.73685
1856.9,1287.4,0.73668
1858.1,1287.4,0.73657
1863.4,1282.4,0.73487
1866.6,1278,0.73304
1867.2,1277.5,0.73281
1868,1276.4,0.73271
1867.9,1275.5,0.7326
1872.8,1250.9,0.73079
1867.9,1246.6,0.73047
1870.2,1243.8,0.73037
1870.2,1240.3,0.72606
1869.8,1240.1,0.72532
1866.9,1237.7,0.72508
1869,1239.8,0.72491
1867.5,1240.5,0.72475
1867.7,1239.8,0.72463
1862.7,1238.4,0.72325
1862.2,1239.4,0.72314
1861.9,1239.7,0.72302
1856.4,1239.6,0.7228
1856.5,1240.2,0.72208
1850.2,1237.6,0.72182
1843.1,1243.1,0.72105
1838.8,1245.9,0.7198
1838.8,1243.4,0.71954
1839.1,1245.5,0.71942
1838.4,1245.2,0.71929
1837.3,1250.7,0.71907
1835.4,1247.5,0.71897
1835.6,1248,0.71888
1835.3,1247.9,0.71877
1835.2,1247.9,0.71869
1835.1,1247.8,0.71861
1834.2,1249.1,0.71828
1823.8,1250.2,0.71735
1822.6,1251,0.71723
1822.7,1252.2,0.71709
1822.8,1251.1,0.71694
1822.8,1251.2,0.71685
1822.9,1251.2,0.71664
1824.2,1252.7,0.71649
1823.7,1252.5,0.71638
1823.4,1251.9,0.71613
1829.9,1262.6,0.71497
1830,1266.5,0.7148
1838.9,1275.1,0.7135
1840.1,1281.1,0.71332
1841.1,1280.3,0.7131
1843.6,1283.9,0.71274
1845.1,1282.2,0.71265
1845.6,1282.1,0.71248
1848.8,1282.9,0.71238
1851.5,1285.2,0.71206
1851.5,1288.3,0.71192
1855.5,1291.1,0.71171
1856.1,1291.4,0.71156
1855.9,1291.5,0.71141
1856.7,1292,0.71122
1860.3,1298.6,0.71094
1859.8,1297,0.71082
1859.6,1297,0.71066
1859.1,1297.5,0.71051
1859.8,1298.6,0.71035
1859.8,1298.6,0.71027
1859.8,1298.5,0.71016
1860.2,1297.3,0.71006
1859.3,1297.9,0.70997
1859.7,1297.6,0.70977
1857.7,1296.1,0.70935
1859.9,1297.7,0.70905
1843,1279,0.017454
1869.8,1309,0.71304
1867.9,1308.7,0.71293
1866.8,1308.5,0.71226
1675.6,1269.2,0.88845
1677.3,1267.1,0.88103
1674.6,1268.6,0.8809
1675.7,1269.1,0.8808
1677.2,1267.3,0.88068
1675.8,1269,0.88044
1674.8,1268.6,0.88031
1677,1267.2,0.88021
1676.5,1268.4,0.87956
1675.7,1268.7,0.87944
1675.3,1266.5,0.87811
1676.4,1268.2,0.87766
1676.7,1267.7,0.87752
1676.4,1268.3,0.87738
1676.6,1268,0.87727
1849.6,1262.1,0.26681
1849.2,1262.2,0.26667
1857.7,1295.2,0.86115
1857,1293.2,0.86102
1856.8,1293,0.86091
1857,1294.7,0.86079
1856,1292.7,0.86069
1856.5,1294.1,0.86057
1852.7,1296.2,0.73816
1854,1294.4,0.73749
1852.7,1297.3,0.73733
1852.8,1296.9,0.73715
1851.4,1295.9,0.73696
1867.3,1240.1,0.67297
1912.5,1305,0.99149
1913.5,1304.4,0.99027
1914.4,1301.3,0.99013
1914.6,1301.4,0.99
1914.9,1300.6,0.98983
1675.3,1269.2,0.80318
1674.1,1270.2,0.80016
1674.1,1270.2,0.62822
1667.3,1288.9,0.87904
1695,1058.9,0.75095
1674.1,1270.2,0.6177
1864.7,1311.7,0.9208
1867.2,1305,0.92041
1866.5,1305.2,0.91994
1869.6,1310.4,0.9198
1864.1,1306.8,0.91972
1869.7,1308.8,0.91961
1869.3,1307.2,0.91949
1867.9,1309.7,0.9194
1867.9,1308.6,0.91932
1866.5,1309.3,0.91913
1867,1307.5,0.91903
1854,1292.4,0.84573
1857.7,1296.1,0.81662
1865.8,1294,0.0093634
1863.6,1296.4,0.0092477
1866.2,1294,0.0089005
1863.8,1296.5,0.0088079
1869.1,1296.7,0.0082639
1865.8,1295.6,0.0081713
1866.8,1296.1,0.0062384
1866.2,1296.4,0.0061227
1867.3,1296.7,0.0059954
1865.7,1297.4,0.0058449
1867.3,1296.7,0.0056597
1867.4,1296.8,0.0055324
1865.8,1297.2,0.0054282
1865.8,1297.1,0.0053009
1867.4,1297.3,0.0051736
1866.3,1296.9,0.004919
1867,1297.4,0.0046875
1867,1297.1,0.0045139
1866.7,1297.2,0.0034606
1866.7,1297,0.0031944
1695.3,1245.9,0.79101
1693,1319.3,0.65253
1878.8,1303.5,0.1584
1876.8,1242.6,0.081169
1852.4,1296.4,0.86804
1693,1319.3,0.61905
1623.3,1142.5,0.79728
1674.2,1264.4,0.65144
1875.7,1308.9,0.03838
1875,1310.6,0.99955
1874.1,1311.4,0.99775
1849.6,1262.1,0.97689
1902.8,1310,0.084815
1856.4,1239.6,0.0067245
1675.1,1269.1,0.78907
1611.3,1237.7,0.62208
1867.3,1240.1,0.71825
1856.2,1291.3,0.81992
1615,1198.5,0.85058
1827.4,1450.2,0.69859
1693,1319.3,0.65519
1852.7,1296.2,0.18559
1853,1278.3,0.96075
1852.2,1277,0.96057
1849.7,1262.3,0.95992
1856.4,1239.6,0.9236
1849.7,1262.3,0.92308
1852.2,1277,0.92191
1853,1278.3,0.92016
1849.6,1262.1,0.70597
1875,1310.6,0.65272
1849.6,1262.1,0.067558
1627,1219.8,0.81856
1654.7,1244.1,0.71759
1667.1,1263.9,0.78179
1655.1,1244.3,0.77926
1615,1164.5,0.76804
1610.3,1154.7,0.73281
1609.5,1189.2,0.6478
1868.2,1241.1,0.020509
1849.2,1262.2,0.90201
1849.6,1262.1,0.90178
1849.7,1262.3,0.90132
1854,1292.4,0.77633
1868.2,1241.1,0.071516
1847.7,1262.6,0.046667
1839.1,1252,0.046458
1847.7,1262.6,0.14659
1839.1,1252,0.14618
1839.1,1252,0.60693
1847.7,1262.6,0.60528
1849.6,1262.1,0.15194
1839.1,1252,0.12509
1847.7,1262.6,0.1236
1839.1,1252,0.2749
1847.7,1262.6,0.27333
1849.2,1262.2,0.18017
1849.7,1262.3,0.18003
1849.6,1262.1,0.17985
1839.1,1252,0.065486
1847.7,1262.6,0.065058
1839.1,1252,0.69615
1847.7,1262.6,0.68891
1849.7,1262.3,0.13834
1849.2,1262.2,0.13728
1849.6,1262.1,0.13679
1849.7,1262.3,0.13574
1839.1,1252,0.13479
1847.7,1262.6,0.13365
1849.2,1262.2,0.78169
1839.1,1252,0.74689
1847.7,1262.6,0.7455
1849.6,1262.1,0.74278
1820.7,1253.5,0.089317
1806.5,1243.2,0.08875
1868.9,1286,0.71372
1869.7,1259.4,0.23787
1869.3,1259.7,0.2364
1869.2,1259.9,0.23556
1869.3,1260.3,0.23498
1829.9,1262.6,0.23385
1841.4,1280.3,0.23303
1838.8,1245.9,0.23253
1841.3,1280.1,0.23201
1837.6,1277.8,0.23117
1841.3,1280,0.23045
1868.9,1259.8,0.2299
1844.6,1281.1,0.22935
1867.2,1254.3,0.22898
1842.9,1280.4,0.22833
1865.8,1252,0.228
1841.2,1279.5,0.22764
1831,1265.3,0.22584
1841.3,1279.2,0.2255
1842.8,1279.7,0.22492
1841.3,1278.9,0.22409
1842.6,1279.3,0.22348
1841.2,1279,0.22293
1842.7,1278.8,0.22204
1843.1,1279,0.2215
1862.5,1274.3,0.22122
1843.2,1278.5,0.2208
1834.9,1269.2,0.2205
1853,1278.3,0.22012
1836.5,1270.9,0.21948
1834.5,1265.3,0.21909
1852.2,1277,0.21859
