1469.5,1082.2,0.002662
1403.8,1093.5,0.72152
1403.8,1093.5,0.66677
1403.8,1093.5,0.0664
1447.3,1090.2,0.083391
1396,1087.5,0.80196
1468.6,1082.3,0.020185
1403.8,1093.5,0.011806
1396.9,1087.7,0.98586
1396,1087.2,0.85703
1396.6,1087.8,0.74954
1416.3,1075.7,0.69038
1450.5,1073.2,0.67083
1449.4,1056.3,0.80071
1448.1,1055.8,0.77325
1449,1056.4,0.68375
1458.4,1073.3,0.88774
1458.1,1073.3,0.8875
1458,1073.2,0.88711
1454.2,1073.4,0.8863
1454.3,1073.5,0.88587
1455.2,1074.1,0.88539
1440.9,1085.9,0.12433
1396.4,1087.9,0.0052778
1396.5,1087.9,0.8859
1396.2,1087.8,0.87418
1403.8,1093.5,0.70988
1468.6,1082.3,0.6987
1469.1,1081.2,0.69833
1476.2,1073.8,0.69723
1473.6,1076.9,0.99892
1472.5,1078.8,0.99854
1472.2,1078.7,0.99772
1471.9,1078.3,0.99742
1396.6,1087.8,0.71193
1403.8,1093.5,0.70297
1468.3,1083.5,0.68228
1469.4,1081,0.68188
1472.8,1077.3,0.68139
1475.8,1072.5,0.68036
1472,1070.2,0.67986
1468.1,1087.7,0.86016
1465.8,1089.9,0.85919
1465.4,1090.4,0.85865
1464.8,1093.4,0.85826
1464.9,1093.4,0.85753
1463.8,1093.6,0.85726
1464.1,1092.6,0.85684
1462.5,1091.8,0.84774
1461.1,1179.4,0.3314
1465.8,1175.2,0.33101
1458,1176.7,0.33072
1458.3,1175.3,0.3298
1458.5,1175.1,0.32881
1465,1175,0.32831
1465,1175,0.32797
1461.4,1175.2,0.32712
1461.7,1175.5,0.32428
1473.8,1160.7,0.11968
1471.5,1160.7,0.11834
1471.7,1160.9,0.091366
1469.5,1157.5,0.086019
1465.3,1160.4,0.084456
1469.5,1082.2,0.068218
1471.2,1080.3,0.066736
1471.4,1080,0.066111
1470.7,1078,0.065139
1470.6,1078.5,0.064792
1417.1,1078.7,0.1073
1417,1078.4,0.10637
1413.2,1081.8,0.10499
1411.6,1083.1,0.10439
1401.1,1089.1,0.091053
1396.4,1087.9,0.83935
1401,1087.8,0.71067
1399.7,1088.1,0.71038
1403.8,1093.5,0.70859
1416.9,1088.2,0.70657
1423.3,1088.8,0.70616
1460,1074,0.10377
1456.7,1075.7,0.1
1457.1,1075.6,0.099537
1457.6,1080.3,0.096852
1396.5,1087.9,0.87318
1473.1,1077.9,0.10789
1471.7,1079.6,0.10601
1403.8,1093.5,0.71044
1403.1,1086.3,0.70852
1403.3,1086,0.70816
1405.8,1084.7,0.70763
1406.7,1084.1,0.70683
1406.6,1083.7,0.70639
1409.6,1081.8,0.70515
1415.7,1075.5,0.70426
1416.3,1075.7,0.70365
1417.2,1075.1,0.70218
1429.8,1076.4,0.69278
1434.6,1074.7,0.69118
1434.4,1075.7,0.69036
1441.2,1075.1,0.68875
1441.5,1073.5,0.68769
1467.2,1064.5,0.67446
1468.9,1062,0.67381
1469,1061.6,0.10626
1469.4,1081,0.10019
1468.6,1082.3,0.099792
1469.8,1080.9,0.099259
1469.6,1081.2,0.098958
1469.8,1081.6,0.098623
1440.9,1085.9,0.095127
1400.3,1087.2,0.7003
1403.8,1093.5,0.69765
1409.9,1088.2,0.69584
1411,1088.8,0.69532
1412.3,1087.9,0.69475
1440.7,1014.6,0.83815
1437.9,1014.7,0.83767
1438,1014.5,0.6119
1439,1014.5,0.61168
1438.7,1014.6,0.60492
1438.6,1014.6,0.6036
1442.2,1013.8,0.60329
1437.9,1014.7,0.60313
1463.4,1061,0.15538
1462.2,1061,0.15492
1462.3,1064.3,0.15403
1463.8,1069,0.15222
1461.7,1067.7,0.15185
1462.6,1068.7,0.15156
1464.6,1075.3,0.14853
1462.9,1078.3,0.14669
1429.6,1077.9,0.1094
1429.6,1077.9,0.10841
1427,1077,0.10154
1416.7,1077.2,0.097338
1417,1080.1,0.096829
1414,1081.5,0.096192
1411.5,1082.5,0.094641
1411.5,1083,0.094387
1410.7,1083.4,0.093981
1411.6,1083.1,0.093345
1410.7,1083.5,0.093009
1409.5,1084.2,0.092685
1409.5,1084.2,0.092049
1409.8,1084.1,0.091551
1407.4,1084.6,0.08706
1401.9,1086.6,0.086875
1403.3,1086.2,0.086192
1401.9,1086.7,0.084606
1398.8,1087.8,0.0839
1402.2,1088.6,0.083576
1398.2,1091.1,0.081956
1398,1090.8,0.081238
1403.8,1093.5,0.7012
1408,1086.3,0.70007
1419.6,1088.4,0.69841
1422.7,1089.8,0.69801
1424.2,1087.1,0.6969
1439.6,1083.2,0.69079
1440.3,1086.8,0.68961
1440.9,1085.9,0.68929
1466.3,1081.8,0.68045
1473.1,1076.6,0.6797
1472.4,1077,0.67942
1474.1,1076.4,0.67903
1473.7,1077.4,0.12601
1473.2,1078,0.12545
1471.9,1079.4,0.12523
1472,1079.3,0.12469
1469.7,1081.2,0.12419
1469.5,1082.2,0.12345
1467,1084.3,0.12164
1463.3,1085.8,0.12084
1460.6,1085.3,0.12031
1431.7,1083.5,0.11507
1426.7,1087.7,0.11341
1416.9,1088.2,0.111
1396.5,1087.9,0.77691
1403.8,1093.5,0.6874
1461.5,1067.5,0.12521
1460.5,1067.6,0.12464
1460.4,1070.2,0.10626
1461,1070.5,0.106
1460.7,1070.6,0.10551
1460.3,1070.1,0.10508
1459.9,1070.6,0.10447
1459,1070.8,0.10366
1456.8,1070.6,0.10247
1452.6,1073.9,0.099525
1452.2,1073.8,0.098553
1450.8,1077.7,0.097639
1396.3,1087.9,0.82832
1396.2,1087.9,0.82772
1396.3,1088,0.82704
1396.5,1087.9,0.82571
1396.2,1087.8,0.82473
1398.1,1087.4,0.82352
1394.6,1088.2,0.82314
1394.8,1088,0.82251
1395.3,1088.9,0.82223
1395.6,1089,0.82201
1397,1086.8,0.82178
1395,1087.9,0.82159
1395.2,1087.6,0.82097
1397.5,1087.9,0.82072
1395.7,1087.3,0.82054
1396.4,1083.9,0.82012
1396.6,1084,0.8197
1441.7,1067.6,0.71495
1445.3,1069.3,0.71435
1449.1,1067.7,0.71366
1449,1067.6,0.71293
1452.6,1068.5,0.71255
1454.2,1067.6,0.71193
1456,1067.6,0.71147
1460.4,1067.4,0.70977
1460.6,1066.8,0.70932
1460,1064.2,0.70872
1460.5,1061.4,0.70804
1460,1062.6,0.7078
1396.6,1087.8,0.91487
